subject,block,trial,mu1,mu2,choice,reward,RT
1,55,4,4.885,-4.058,1,-0.929,0.000
1,55,5,4.885,-4.058,1,7.103,0.000
1,55,6,4.885,-4.058,1,14.511,0.000
1,55,7,4.885,-4.058,1,2.604,0.000
1,55,8,4.885,-4.058,1,3.066,0.000
1,55,9,4.885,-4.058,1,0.120,0.000
1,55,10,4.885,-4.058,1,8.951,0.000
1,56,1,-1.414,-13.059,1,-0.056,0.000
1,56,2,-1.414,-13.059,2,-16.942,0.000
1,56,3,-1.414,-13.059,1,-1.711,0.000
1,56,4,-1.414,-13.059,1,1.179,0.000
1,56,5,-1.414,-13.059,1,-1.232,0.000
1,56,6,-1.414,-13.059,1,0.911,0.000
1,56,7,-1.414,-13.059,1,-5.723,0.000
1,56,8,-1.414,-13.059,1,2.172,0.000
1,56,9,-1.414,-13.059,1,-3.298,0.000
1,56,10,-1.414,-13.059,1,0.583,0.000
1,57,1,-1.181,-6.146,1,-0.839,0.000
1,57,2,-1.181,-6.146,2,-6.838,0.000
1,57,3,-1.181,-6.146,1,-4.505,0.000
1,57,4,-1.181,-6.146,1,-0.812,0.000
1,57,5,-1.181,-6.146,1,-3.149,0.000
1,57,6,-1.181,-6.146,1,1.761,0.000
1,57,7,-1.181,-6.146,1,3.621,0.000
1,57,8,-1.181,-6.146,1,-0.209,0.000
1,57,9,-1.181,-6.146,1,-6.569,0.000
1,57,10,-1.181,-6.146,1,0.294,0.000
1,58,1,-8.890,-22.017,1,-12.502,0.000
1,58,2,-8.890,-22.017,2,-26.614,0.000
1,58,3,-8.890,-22.017,1,-9.871,0.000
1,58,4,-8.890,-22.017,1,-10.557,0.000
1,58,5,-8.890,-22.017,1,-6.442,0.000
1,58,6,-8.890,-22.017,1,-5.540,0.000
1,58,7,-8.890,-22.017,1,-8.778,0.000
1,58,8,-8.890,-22.017,1,-6.223,0.000
1,58,9,-8.890,-22.017,1,-6.811,0.000
1,58,10,-8.890,-22.017,1,-12.362,0.000
1,59,1,11.882,-0.676,1,12.167,0.000
1,59,2,11.882,-0.676,1,13.911,0.000
1,59,3,11.882,-0.676,1,16.713,0.000
1,59,4,11.882,-0.676,1,10.373,0.000
1,59,5,11.882,-0.676,1,12.711,0.000
1,59,6,11.882,-0.676,1,13.642,0.000
1,59,7,11.882,-0.676,1,14.317,0.000
1,59,8,11.882,-0.676,1,16.122,0.000
1,59,9,11.882,-0.676,1,14.425,0.000
1,59,10,11.882,-0.676,1,9.355,0.000
1,60,1,-5.746,-19.058,1,-8.624,0.000
1,60,2,-5.746,-19.058,2,-19.580,0.000
1,60,3,-5.746,-19.058,1,-2.565,0.000
1,60,4,-5.746,-19.058,1,-3.480,0.000
1,60,5,-5.746,-19.058,1,-5.734,0.000
1,60,6,-5.746,-19.058,1,-11.563,0.000
1,60,7,-5.746,-19.058,1,-7.050,0.000
1,60,8,-5.746,-19.058,1,-5.618,0.000
1,60,9,-5.746,-19.058,1,-4.298,0.000
1,60,10,-5.746,-19.058,1,-7.640,0.000
1,61,1,-1.731,2.119,1,0.815,0.000
1,61,2,-1.731,2.119,2,-0.344,0.000
1,61,3,-1.731,2.119,1,-4.094,0.000
1,61,4,-1.731,2.119,2,-1.736,0.000
1,61,5,-1.731,2.119,2,-1.581,0.000
1,61,6,-1.731,2.119,2,8.071,0.000
1,61,7,-1.731,2.119,2,-0.544,0.000
1,61,8,-1.731,2.119,2,3.354,0.000
1,61,9,-1.731,2.119,2,5.155,0.000
1,61,10,-1.731,2.119,2,2.175,0.000
1,62,1,-16.551,-15.159,1,-18.434,0.000
1,62,2,-16.551,-15.159,2,-13.230,0.000
1,62,3,-16.551,-15.159,2,-16.425,0.000
1,62,4,-16.551,-15.159,1,-15.682,0.000
1,62,5,-16.551,-15.159,2,-21.419,0.000
1,62,6,-16.551,-15.159,1,-14.992,0.000
1,62,7,-16.551,-15.159,1,-17.591,0.000
1,62,8,-16.551,-15.159,1,-16.958,0.000
1,62,9,-16.551,-15.159,1,-15.899,0.000
1,62,10,-16.551,-15.159,1,-19.650,0.000
1,63,1,-12.782,-11.147,1,-12.953,0.000
1,63,2,-12.782,-11.147,2,-13.272,0.000
1,63,3,-12.782,-11.147,1,-12.727,0.000
1,63,4,-12.782,-11.147,2,-13.177,0.000
1,63,5,-12.782,-11.147,2,-15.138,0.000
1,63,6,-12.782,-11.147,2,-10.160,0.000
1,63,7,-12.782,-11.147,2,-9.489,0.000
1,63,8,-12.782,-11.147,2,-17.220,0.000
1,63,9,-12.782,-11.147,2,-12.617,0.000
1,63,10,-12.782,-11.147,2,-11.753,0.000
1,64,1,-3.969,3.386,1,1.196,0.000
1,64,2,-3.969,3.386,2,0.740,0.000
1,64,3,-3.969,3.386,1,0.866,0.000
1,64,4,-3.969,3.386,1,0.682,0.000
1,64,5,-3.969,3.386,1,-0.850,0.000
1,64,6,-3.969,3.386,1,-3.703,0.000
1,64,7,-3.969,3.386,1,-1.021,0.000
1,64,8,-3.969,3.386,1,-2.566,0.000
1,64,9,-3.969,3.386,1,-9.862,0.000
1,64,10,-3.969,3.386,1,-6.782,0.000
1,65,1,9.973,-7.297,1,8.960,0.000
1,65,2,9.973,-7.297,1,7.966,0.000
1,65,3,9.973,-7.297,1,13.576,0.000
1,65,4,9.973,-7.297,1,2.402,0.000
1,65,5,9.973,-7.297,1,10.744,0.000
1,65,6,9.973,-7.297,1,9.606,0.000
1,65,7,9.973,-7.297,1,10.252,0.000
1,65,8,9.973,-7.297,1,10.385,0.000
1,65,9,9.973,-7.297,1,5.780,0.000
1,65,10,9.973,-7.297,1,11.417,0.000
1,66,1,12.871,-11.514,1,12.692,0.000
1,66,2,12.871,-11.514,1,9.647,0.000
1,66,3,12.871,-11.514,1,12.823,0.000
1,66,4,12.871,-11.514,1,15.129,0.000
1,66,5,12.871,-11.514,1,16.572,0.000
1,66,6,12.871,-11.514,1,9.292,0.000
1,66,7,12.871,-11.514,1,13.235,0.000
1,66,8,12.871,-11.514,1,11.179,0.000
1,66,9,12.871,-11.514,1,13.712,0.000
1,66,10,12.871,-11.514,1,12.556,0.000
1,67,1,3.725,12.183,1,1.759,0.000
1,67,2,3.725,12.183,2,9.198,0.000
1,67,3,3.725,12.183,2,10.720,0.000
1,67,4,3.725,12.183,2,10.008,0.000
1,67,5,3.725,12.183,2,13.172,0.000
1,67,6,3.725,12.183,2,12.512,0.000
1,67,7,3.725,12.183,2,11.487,0.000
1,67,8,3.725,12.183,2,14.257,0.000
1,67,9,3.725,12.183,2,6.933,0.000
1,67,10,3.725,12.183,2,9.117,0.000
1,68,1,5.805,-5.310,1,5.836,0.000
1,68,2,5.805,-5.310,2,-9.785,0.000
1,68,3,5.805,-5.310,1,5.091,0.000
1,68,4,5.805,-5.310,1,4.927,0.000
1,68,5,5.805,-5.310,1,-0.035,0.000
1,68,6,5.805,-5.310,1,5.232,0.000
1,68,7,5.805,-5.310,1,5.767,0.000
1,68,8,5.805,-5.310,1,5.811,0.000
1,68,9,5.805,-5.310,1,3.968,0.000
1,68,10,5.805,-5.310,1,11.714,0.000
1,69,1,-4.088,-6.208,1,2.243,0.000
1,69,2,-4.088,-6.208,2,-12.557,0.000
1,69,3,-4.088,-6.208,1,-1.671,0.000
1,69,4,-4.088,-6.208,1,-4.848,0.000
1,69,5,-4.088,-6.208,1,-3.698,0.000
1,69,6,-4.088,-6.208,1,-7.665,0.000
1,69,7,-4.088,-6.208,1,-3.324,0.000
1,69,8,-4.088,-6.208,1,-1.440,0.000
1,69,9,-4.088,-6.208,1,-5.390,0.000
1,69,10,-4.088,-6.208,1,-3.256,0.000
1,70,1,1.030,0.022,1,5.706,0.000
1,70,2,1.030,0.022,2,2.816,0.000
1,70,3,1.030,0.022,1,-0.419,0.000
1,70,4,1.030,0.022,1,4.358,0.000
1,70,5,1.030,0.022,1,-1.265,0.000
1,70,6,1.030,0.022,1,-0.005,0.000
1,70,7,1.030,0.022,1,-1.574,0.000
1,70,8,1.030,0.022,1,2.443,0.000
1,70,9,1.030,0.022,1,4.178,0.000
1,70,10,1.030,0.022,1,-0.816,0.000
1,71,1,14.522,7.523,1,15.375,0.000
1,71,2,14.522,7.523,1,15.399,0.000
1,71,3,14.522,7.523,1,18.484,0.000
1,71,4,14.522,7.523,1,23.949,0.000
1,71,5,14.522,7.523,1,23.010,0.000
1,71,6,14.522,7.523,1,11.671,0.000
1,71,7,14.522,7.523,1,9.898,0.000
1,71,8,14.522,7.523,1,15.303,0.000
1,71,9,14.522,7.523,1,13.870,0.000
1,71,10,14.522,7.523,1,11.870,0.000
1,72,1,-17.788,-2.638,1,-15.461,0.000
1,72,2,-17.788,-2.638,2,-0.189,0.000
1,72,3,-17.788,-2.638,2,-3.867,0.000
1,72,4,-17.788,-2.638,2,-4.757,0.000
1,72,5,-17.788,-2.638,2,-4.128,0.000
1,72,6,-17.788,-2.638,2,-0.735,0.000
1,72,7,-17.788,-2.638,2,-4.869,0.000
1,72,8,-17.788,-2.638,2,-0.656,0.000
1,72,9,-17.788,-2.638,2,-0.919,0.000
1,72,10,-17.788,-2.638,2,-0.248,0.000
1,73,1,-3.464,1.166,1,-9.115,0.000
1,73,2,-3.464,1.166,2,-1.172,0.000
1,73,3,-3.464,1.166,2,-5.240,0.000
1,73,4,-3.464,1.166,2,0.717,0.000
1,73,5,-3.464,1.166,2,2.027,0.000
1,73,6,-3.464,1.166,2,2.778,0.000
1,73,7,-3.464,1.166,2,-0.933,0.000
1,73,8,-3.464,1.166,2,0.063,0.000
1,73,9,-3.464,1.166,2,2.044,0.000
1,73,10,-3.464,1.166,2,-1.781,0.000
1,74,1,3.003,-25.259,1,2.372,0.000
1,74,2,3.003,-25.259,2,-26.817,0.000
1,74,3,3.003,-25.259,1,2.274,0.000
1,74,4,3.003,-25.259,1,2.893,0.000
1,74,5,3.003,-25.259,1,2.720,0.000
1,74,6,3.003,-25.259,1,2.771,0.000
1,74,7,3.003,-25.259,1,2.610,0.000
1,74,8,3.003,-25.259,1,-1.553,0.000
1,74,9,3.003,-25.259,1,-2.815,0.000
1,74,10,3.003,-25.259,1,2.859,0.000
1,75,1,4.880,-16.346,1,3.574,0.000
1,75,2,4.880,-16.346,2,-21.928,0.000
1,75,3,4.880,-16.346,1,1.342,0.000
1,75,4,4.880,-16.346,1,1.222,0.000
1,75,5,4.880,-16.346,1,8.540,0.000
1,75,6,4.880,-16.346,1,7.850,0.000
1,75,7,4.880,-16.346,1,2.989,0.000
1,75,8,4.880,-16.346,1,1.152,0.000
1,75,9,4.880,-16.346,1,4.974,0.000
1,75,10,4.880,-16.346,1,8.103,0.000
1,76,1,17.628,-2.689,1,14.319,0.000
1,76,2,17.628,-2.689,1,13.883,0.000
1,76,3,17.628,-2.689,1,16.539,0.000
1,76,4,17.628,-2.689,1,16.072,0.000
1,76,5,17.628,-2.689,1,18.652,0.000
1,76,6,17.628,-2.689,1,16.995,0.000
1,76,7,17.628,-2.689,1,18.018,0.000
1,76,8,17.628,-2.689,1,17.626,0.000
1,76,9,17.628,-2.689,1,14.259,0.000
1,76,10,17.628,-2.689,1,15.452,0.000
1,77,1,10.843,-0.419,1,9.086,0.000
1,77,2,10.843,-0.419,1,9.742,0.000
1,77,3,10.843,-0.419,1,14.702,0.000
1,77,4,10.843,-0.419,1,9.966,0.000
1,77,5,10.843,-0.419,1,9.701,0.000
1,77,6,10.843,-0.419,1,15.925,0.000
1,77,7,10.843,-0.419,1,13.205,0.000
1,77,8,10.843,-0.419,1,12.273,0.000
1,77,9,10.843,-0.419,1,5.685,0.000
1,77,10,10.843,-0.419,1,8.904,0.000
1,78,1,-22.034,17.409,1,-23.410,0.000
1,78,2,-22.034,17.409,2,14.125,0.000
1,78,3,-22.034,17.409,2,20.673,0.000
1,78,4,-22.034,17.409,2,14.857,0.000
1,78,5,-22.034,17.409,2,22.636,0.000
1,78,6,-22.034,17.409,2,22.608,0.000
1,78,7,-22.034,17.409,2,20.239,0.000
1,78,8,-22.034,17.409,2,19.366,0.000
1,78,9,-22.034,17.409,2,15.861,0.000
1,78,10,-22.034,17.409,2,14.207,0.000
1,79,1,6.443,-5.252,1,8.361,0.000
1,79,2,6.443,-5.252,1,12.083,0.000
1,79,3,6.443,-5.252,1,12.067,0.000
1,79,4,6.443,-5.252,1,8.143,0.000
1,79,5,6.443,-5.252,1,6.462,0.000
1,79,6,6.443,-5.252,1,10.089,0.000
1,79,7,6.443,-5.252,1,3.105,0.000
1,79,8,6.443,-5.252,1,5.300,0.000
1,79,9,6.443,-5.252,1,13.439,0.000
1,79,10,6.443,-5.252,1,2.681,0.000
1,80,1,-6.042,4.331,1,-7.455,0.000
1,80,2,-6.042,4.331,2,0.249,0.000
1,80,3,-6.042,4.331,2,1.546,0.000
1,80,4,-6.042,4.331,2,14.172,0.000
1,80,5,-6.042,4.331,2,3.582,0.000
1,80,6,-6.042,4.331,2,3.787,0.000
1,80,7,-6.042,4.331,2,3.688,0.000
1,80,8,-6.042,4.331,2,2.215,0.000
1,80,9,-6.042,4.331,2,5.597,0.000
1,80,10,-6.042,4.331,2,5.063,0.000
1,81,1,-19.917,-1.498,1,-15.058,0.000
1,81,2,-19.917,-1.498,2,-2.820,0.000
1,81,3,-19.917,-1.498,2,-0.995,0.000
1,81,4,-19.917,-1.498,2,-2.248,0.000
1,81,5,-19.917,-1.498,2,-2.222,0.000
1,81,6,-19.917,-1.498,2,-4.528,0.000
1,81,7,-19.917,-1.498,2,-5.664,0.000
1,81,8,-19.917,-1.498,2,-4.157,0.000
1,81,9,-19.917,-1.498,2,1.113,0.000
1,81,10,-19.917,-1.498,2,0.625,0.000
1,82,1,3.470,10.336,1,3.156,0.000
1,82,2,3.470,10.336,2,11.961,0.000
1,82,3,3.470,10.336,2,6.762,0.000
1,82,4,3.470,10.336,2,12.663,0.000
1,82,5,3.470,10.336,2,14.239,0.000
1,82,6,3.470,10.336,2,6.265,0.000
1,82,7,3.470,10.336,2,6.069,0.000
1,82,8,3.470,10.336,2,4.505,0.000
1,82,9,3.470,10.336,2,12.473,0.000
1,82,10,3.470,10.336,2,10.922,0.000
1,83,1,13.729,3.408,1,15.134,0.000
1,83,2,13.729,3.408,1,14.874,0.000
1,83,3,13.729,3.408,1,12.064,0.000
1,83,4,13.729,3.408,1,7.970,0.000
1,83,5,13.729,3.408,1,14.311,0.000
1,83,6,13.729,3.408,1,11.826,0.000
1,83,7,13.729,3.408,1,10.904,0.000
1,83,8,13.729,3.408,1,16.018,0.000
1,83,9,13.729,3.408,1,11.140,0.000
1,83,10,13.729,3.408,1,17.413,0.000
1,84,1,8.006,8.393,1,6.934,0.000
1,84,2,8.006,8.393,1,10.272,0.000
1,84,3,8.006,8.393,1,7.536,0.000
1,84,4,8.006,8.393,1,6.687,0.000
1,84,5,8.006,8.393,1,4.876,0.000
1,84,6,8.006,8.393,1,12.443,0.000
1,84,7,8.006,8.393,1,9.401,0.000
1,84,8,8.006,8.393,1,12.851,0.000
1,84,9,8.006,8.393,1,11.512,0.000
1,84,10,8.006,8.393,1,9.953,0.000
1,85,1,12.019,6.171,1,6.279,0.000
1,85,2,12.019,6.171,2,0.315,0.000
1,85,3,12.019,6.171,1,6.718,0.000
1,85,4,12.019,6.171,1,10.785,0.000
1,85,5,12.019,6.171,1,13.900,0.000
1,85,6,12.019,6.171,1,9.413,0.000
1,85,7,12.019,6.171,1,16.455,0.000
1,85,8,12.019,6.171,1,11.217,0.000
1,85,9,12.019,6.171,1,9.566,0.000
1,85,10,12.019,6.171,1,16.076,0.000
1,86,1,23.941,17.043,1,18.292,0.000
1,86,2,23.941,17.043,1,26.353,0.000
1,86,3,23.941,17.043,1,26.542,0.000
1,86,4,23.941,17.043,1,26.223,0.000
1,86,5,23.941,17.043,1,19.927,0.000
1,86,6,23.941,17.043,1,26.046,0.000
1,86,7,23.941,17.043,1,25.837,0.000
1,86,8,23.941,17.043,1,24.385,0.000
1,86,9,23.941,17.043,1,26.734,0.000
1,86,10,23.941,17.043,1,25.530,0.000
1,87,1,4.358,9.412,1,0.147,0.000
1,87,2,4.358,9.412,2,8.704,0.000
1,87,3,4.358,9.412,2,5.964,0.000
1,87,4,4.358,9.412,2,10.561,0.000
1,87,5,4.358,9.412,2,13.279,0.000
1,87,6,4.358,9.412,2,7.835,0.000
1,87,7,4.358,9.412,2,8.252,0.000
1,87,8,4.358,9.412,2,11.087,0.000
1,87,9,4.358,9.412,2,12.125,0.000
1,87,10,4.358,9.412,2,10.666,0.000
1,88,1,4.308,11.163,1,6.911,0.000
1,88,2,4.308,11.163,2,8.659,0.000
1,88,3,4.308,11.163,2,15.589,0.000
1,88,4,4.308,11.163,2,14.271,0.000
1,88,5,4.308,11.163,2,16.056,0.000
1,88,6,4.308,11.163,2,6.549,0.000
1,88,7,4.308,11.163,2,14.305,0.000
1,88,8,4.308,11.163,2,12.688,0.000
1,88,9,4.308,11.163,2,13.564,0.000
1,88,10,4.308,11.163,2,7.254,0.000
1,89,1,21.674,6.926,1,23.367,0.000
1,89,2,21.674,6.926,1,22.309,0.000
1,89,3,21.674,6.926,1,20.846,0.000
1,89,4,21.674,6.926,1,25.722,0.000
1,89,5,21.674,6.926,1,22.370,0.000
1,89,6,21.674,6.926,1,25.032,0.000
1,89,7,21.674,6.926,1,25.079,0.000
1,89,8,21.674,6.926,1,15.776,0.000
1,89,9,21.674,6.926,1,19.674,0.000
1,89,10,21.674,6.926,1,20.286,0.000
1,90,1,14.388,4.035,1,8.295,0.000
1,90,2,14.388,4.035,1,12.727,0.000
1,90,3,14.388,4.035,1,12.235,0.000
1,90,4,14.388,4.035,1,10.913,0.000
1,90,5,14.388,4.035,1,15.638,0.000
1,90,6,14.388,4.035,1,15.206,0.000
1,90,7,14.388,4.035,1,21.982,0.000
1,90,8,14.388,4.035,1,18.374,0.000
1,90,9,14.388,4.035,1,10.079,0.000
1,90,10,14.388,4.035,1,11.881,0.000
1,91,1,-10.627,-5.940,1,-8.963,0.000
1,91,2,-10.627,-5.940,2,-6.323,0.000
1,91,3,-10.627,-5.940,2,-6.512,0.000
1,91,4,-10.627,-5.940,2,-5.179,0.000
1,91,5,-10.627,-5.940,2,-3.273,0.000
1,91,6,-10.627,-5.940,2,-6.950,0.000
1,91,7,-10.627,-5.940,2,-8.019,0.000
1,91,8,-10.627,-5.940,2,-5.989,0.000
1,91,9,-10.627,-5.940,2,-8.542,0.000
1,91,10,-10.627,-5.940,2,-2.287,0.000
1,92,1,-17.998,8.533,1,-14.399,0.000
1,92,2,-17.998,8.533,2,16.850,0.000
1,92,3,-17.998,8.533,2,8.485,0.000
1,92,4,-17.998,8.533,2,7.440,0.000
1,92,5,-17.998,8.533,2,10.321,0.000
1,92,6,-17.998,8.533,2,10.334,0.000
1,92,7,-17.998,8.533,2,5.447,0.000
1,92,8,-17.998,8.533,2,10.293,0.000
1,92,9,-17.998,8.533,2,11.775,0.000
1,92,10,-17.998,8.533,2,4.544,0.000
1,93,1,-5.693,16.446,1,-7.239,0.000
1,93,2,-5.693,16.446,2,12.324,0.000
1,93,3,-5.693,16.446,2,17.658,0.000
1,93,4,-5.693,16.446,2,14.541,0.000
1,93,5,-5.693,16.446,2,12.345,0.000
1,93,6,-5.693,16.446,2,17.432,0.000
1,93,7,-5.693,16.446,2,18.831,0.000
1,93,8,-5.693,16.446,2,20.926,0.000
1,93,9,-5.693,16.446,2,16.945,0.000
1,93,10,-5.693,16.446,2,17.273,0.000
1,94,1,12.799,-12.988,1,6.305,0.000
1,94,2,12.799,-12.988,2,-12.213,0.000
1,94,3,12.799,-12.988,1,9.307,0.000
1,94,4,12.799,-12.988,1,13.240,0.000
1,94,5,12.799,-12.988,1,10.189,0.000
1,94,6,12.799,-12.988,1,12.174,0.000
1,94,7,12.799,-12.988,1,11.181,0.000
1,94,8,12.799,-12.988,1,11.925,0.000
1,94,9,12.799,-12.988,1,9.806,0.000
1,94,10,12.799,-12.988,1,9.816,0.000
1,95,1,3.325,3.554,1,4.621,0.000
1,95,2,3.325,3.554,2,1.547,0.000
1,95,3,3.325,3.554,1,3.609,0.000
1,95,4,3.325,3.554,1,3.939,0.000
1,95,5,3.325,3.554,1,7.240,0.000
1,95,6,3.325,3.554,1,6.161,0.000
1,95,7,3.325,3.554,1,6.470,0.000
1,95,8,3.325,3.554,1,5.059,0.000
1,95,9,3.325,3.554,1,6.606,0.000
1,95,10,3.325,3.554,1,7.579,0.000
1,96,1,5.001,1.393,1,1.061,0.000
1,96,2,5.001,1.393,2,4.126,0.000
1,96,3,5.001,1.393,2,0.090,0.000
1,96,4,5.001,1.393,2,1.415,0.000
1,96,5,5.001,1.393,2,2.359,0.000
1,96,6,5.001,1.393,2,4.849,0.000
1,96,7,5.001,1.393,2,-1.724,0.000
1,96,8,5.001,1.393,2,4.277,0.000
1,96,9,5.001,1.393,2,-3.931,0.000
1,96,10,5.001,1.393,2,-1.438,0.000
1,97,1,31.217,-2.659,1,32.812,0.000
1,97,2,31.217,-2.659,2,0.309,0.000
1,97,3,31.217,-2.659,1,30.003,0.000
1,97,4,31.217,-2.659,1,32.834,0.000
1,97,5,31.217,-2.659,1,29.988,0.000
1,97,6,31.217,-2.659,1,30.948,0.000
1,97,7,31.217,-2.659,1,33.495,0.000
1,97,8,31.217,-2.659,1,34.050,0.000
1,97,9,31.217,-2.659,1,30.280,0.000
1,97,10,31.217,-2.659,1,32.399,0.000
1,98,1,4.782,-27.625,1,1.459,0.000
1,98,2,4.782,-27.625,2,-21.691,0.000
1,98,3,4.782,-27.625,1,2.534,0.000
1,98,4,4.782,-27.625,1,3.169,0.000
1,98,5,4.782,-27.625,1,5.769,0.000
1,98,6,4.782,-27.625,1,7.500,0.000
1,98,7,4.782,-27.625,1,2.509,0.000
1,98,8,4.782,-27.625,1,2.147,0.000
1,98,9,4.782,-27.625,1,2.960,0.000
1,98,10,4.782,-27.625,1,5.399,0.000
1,99,1,16.891,0.788,1,13.732,0.000
1,99,2,16.891,0.788,1,18.603,0.000
1,99,3,16.891,0.788,1,19.236,0.000
1,99,4,16.891,0.788,1,18.167,0.000
1,99,5,16.891,0.788,1,21.737,0.000
1,99,6,16.891,0.788,1,16.375,0.000
1,99,7,16.891,0.788,1,14.608,0.000
1,99,8,16.891,0.788,1,9.526,0.000
1,99,9,16.891,0.788,1,18.571,0.000
1,99,10,16.891,0.788,1,13.864,0.000
1,100,1,9.469,3.869,1,14.810,0.000
1,100,2,9.469,3.869,1,10.058,0.000
1,100,3,9.469,3.869,1,15.655,0.000
1,100,4,9.469,3.869,1,6.120,0.000
1,100,5,9.469,3.869,1,8.426,0.000
1,100,6,9.469,3.869,1,7.289,0.000
1,100,7,9.469,3.869,1,13.105,0.000
1,100,8,9.469,3.869,1,11.015,0.000
1,100,9,9.469,3.869,1,11.133,0.000
1,100,10,9.469,3.869,1,12.406,0.000
1,101,1,12.509,10.858,1,12.717,0.000
1,101,2,12.509,10.858,1,16.186,0.000
1,101,3,12.509,10.858,1,17.473,0.000
1,101,4,12.509,10.858,1,13.208,0.000
1,101,5,12.509,10.858,1,14.428,0.000
1,101,6,12.509,10.858,1,14.519,0.000
1,101,7,12.509,10.858,1,13.673,0.000
1,101,8,12.509,10.858,1,13.392,0.000
1,101,9,12.509,10.858,1,15.500,0.000
1,101,10,12.509,10.858,1,11.229,0.000
1,102,1,12.838,0.493,1,13.239,0.000
1,102,2,12.838,0.493,1,17.392,0.000
1,102,3,12.838,0.493,1,12.031,0.000
1,102,4,12.838,0.493,1,11.648,0.000
1,102,5,12.838,0.493,1,12.736,0.000
1,102,6,12.838,0.493,1,15.805,0.000
1,102,7,12.838,0.493,1,18.188,0.000
1,102,8,12.838,0.493,1,10.917,0.000
1,102,9,12.838,0.493,1,13.210,0.000
1,102,10,12.838,0.493,1,14.632,0.000
1,103,1,-11.004,-6.190,1,-10.744,0.000
1,103,2,-11.004,-6.190,2,-7.122,0.000
1,103,3,-11.004,-6.190,2,-2.687,0.000
1,103,4,-11.004,-6.190,2,-7.734,0.000
1,103,5,-11.004,-6.190,2,-7.069,0.000
1,103,6,-11.004,-6.190,2,-1.612,0.000
1,103,7,-11.004,-6.190,2,-9.122,0.000
1,103,8,-11.004,-6.190,2,-5.616,0.000
1,103,9,-11.004,-6.190,2,-8.419,0.000
1,103,10,-11.004,-6.190,2,-1.520,0.000
1,104,1,17.604,6.968,1,16.450,0.000
1,104,2,17.604,6.968,1,16.954,0.000
1,104,3,17.604,6.968,1,18.548,0.000
1,104,4,17.604,6.968,1,16.306,0.000
1,104,5,17.604,6.968,1,17.180,0.000
1,104,6,17.604,6.968,1,15.935,0.000
1,104,7,17.604,6.968,1,16.220,0.000
1,104,8,17.604,6.968,1,16.371,0.000
1,104,9,17.604,6.968,1,11.831,0.000
1,104,10,17.604,6.968,1,17.807,0.000
1,105,1,14.456,-0.099,1,11.627,0.000
1,105,2,14.456,-0.099,1,17.768,0.000
1,105,3,14.456,-0.099,1,14.263,0.000
1,105,4,14.456,-0.099,1,14.961,0.000
1,105,5,14.456,-0.099,1,14.850,0.000
1,105,6,14.456,-0.099,1,16.482,0.000
1,105,7,14.456,-0.099,1,17.880,0.000
1,105,8,14.456,-0.099,1,13.708,0.000
1,105,9,14.456,-0.099,1,18.038,0.000
1,105,10,14.456,-0.099,1,14.840,0.000
1,106,1,-6.681,-10.149,1,-8.158,0.000
1,106,2,-6.681,-10.149,2,-5.285,0.000
1,106,3,-6.681,-10.149,2,-13.624,0.000
1,106,4,-6.681,-10.149,1,-9.488,0.000
1,106,5,-6.681,-10.149,1,0.575,0.000
1,106,6,-6.681,-10.149,1,-7.252,0.000
1,106,7,-6.681,-10.149,1,-11.862,0.000
1,106,8,-6.681,-10.149,1,-8.503,0.000
1,106,9,-6.681,-10.149,1,-10.324,0.000
1,106,10,-6.681,-10.149,1,-8.526,0.000
1,107,1,-2.695,8.159,1,-0.410,0.000
1,107,2,-2.695,8.159,2,12.301,0.000
1,107,3,-2.695,8.159,2,3.793,0.000
1,107,4,-2.695,8.159,2,10.518,0.000
1,107,5,-2.695,8.159,2,10.807,0.000
1,107,6,-2.695,8.159,2,12.070,0.000
1,107,7,-2.695,8.159,2,5.828,0.000
1,107,8,-2.695,8.159,2,8.820,0.000
1,107,9,-2.695,8.159,2,5.152,0.000
1,107,10,-2.695,8.159,2,5.612,0.000
1,108,1,-4.033,1.807,1,-2.090,0.000
1,108,2,-4.033,1.807,2,-1.307,0.000
1,108,3,-4.033,1.807,2,4.224,0.000
1,108,4,-4.033,1.807,2,-6.411,0.000
1,108,5,-4.033,1.807,2,3.265,0.000
1,108,6,-4.033,1.807,2,-0.017,0.000
1,108,7,-4.033,1.807,2,-0.403,0.000
1,108,8,-4.033,1.807,2,3.324,0.000
1,108,9,-4.033,1.807,2,2.039,0.000
1,108,10,-4.033,1.807,2,-3.148,0.000
1,109,1,-11.305,14.623,1,-12.625,0.000
1,109,2,-11.305,14.623,2,16.594,0.000
1,109,3,-11.305,14.623,2,11.641,0.000
1,109,4,-11.305,14.623,2,13.309,0.000
1,109,5,-11.305,14.623,2,11.610,0.000
1,109,6,-11.305,14.623,2,11.116,0.000
1,109,7,-11.305,14.623,2,10.652,0.000
1,109,8,-11.305,14.623,2,18.712,0.000
1,109,9,-11.305,14.623,2,14.232,0.000
1,109,10,-11.305,14.623,2,22.019,0.000
1,110,1,-6.224,12.330,1,-1.266,0.000
1,110,2,-6.224,12.330,2,10.977,0.000
1,110,3,-6.224,12.330,2,10.550,0.000
1,110,4,-6.224,12.330,2,14.706,0.000
1,110,5,-6.224,12.330,2,12.427,0.000
1,110,6,-6.224,12.330,2,14.692,0.000
1,110,7,-6.224,12.330,2,12.958,0.000
1,110,8,-6.224,12.330,2,14.838,0.000
